project_id,sector,component_name,weight_pct,completion_pct,detected_status,data_status
SYN-PRJ-01612,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01612,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01612,WATER_TANK,Tank Body Container & Dome,30.0,90.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01612,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01612,WATER_TANK,Surface Finishing & Waterproofing,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01613,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01613,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01613,WATER_TANK,Tank Body Container & Dome,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01613,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01613,WATER_TANK,Surface Finishing & Waterproofing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01614,ROAD,Land Preparation & Clearing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01614,ROAD,Earthwork & Subgrade Compaction,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01614,ROAD,Granular Subbase (GSB),20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01614,ROAD,Wet Mix Macadam (WBM) Base,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01614,ROAD,Dense Bituminous Macadam (Asphalt),15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01614,ROAD,"Road Markings, Signs & Berms",10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01615,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01615,WATER_TANK,Staging & RCC Support Columns,25.0,36.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01615,WATER_TANK,Tank Body Container & Dome,30.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01615,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01615,WATER_TANK,Surface Finishing & Waterproofing,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01616,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01616,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01616,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01616,BUILDING,Brickwork & Walls,15.0,36.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01616,BUILDING,RCC Roof Slab,15.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01616,BUILDING,Windows & Joinery,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01616,BUILDING,Doors & Shutters,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01616,BUILDING,Internal Services (Electrical & Plumbing),5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01616,BUILDING,Surface Finishing & Painting,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01617,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01617,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01617,WATER_TANK,Tank Body Container & Dome,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01617,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01617,WATER_TANK,Surface Finishing & Waterproofing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01618,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01618,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01618,WATER_TANK,Tank Body Container & Dome,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01618,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,8.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01618,WATER_TANK,Surface Finishing & Waterproofing,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01619,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01619,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01619,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01619,BUILDING,Brickwork & Walls,15.0,76.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01619,BUILDING,RCC Roof Slab,15.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01619,BUILDING,Windows & Joinery,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01619,BUILDING,Doors & Shutters,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01619,BUILDING,Internal Services (Electrical & Plumbing),5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01619,BUILDING,Surface Finishing & Painting,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01620,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01620,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01620,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01620,BUILDING,Brickwork & Walls,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01620,BUILDING,RCC Roof Slab,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01620,BUILDING,Windows & Joinery,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01620,BUILDING,Doors & Shutters,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01620,BUILDING,Internal Services (Electrical & Plumbing),5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01620,BUILDING,Surface Finishing & Painting,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01621,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01621,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01621,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01621,BUILDING,Brickwork & Walls,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01621,BUILDING,RCC Roof Slab,15.0,70.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01621,BUILDING,Windows & Joinery,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01621,BUILDING,Doors & Shutters,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01621,BUILDING,Internal Services (Electrical & Plumbing),5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01621,BUILDING,Surface Finishing & Painting,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01622,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01622,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01622,WATER_TANK,Tank Body Container & Dome,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01622,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01622,WATER_TANK,Surface Finishing & Waterproofing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01623,ROAD,Land Preparation & Clearing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01623,ROAD,Earthwork & Subgrade Compaction,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01623,ROAD,Granular Subbase (GSB),20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01623,ROAD,Wet Mix Macadam (WBM) Base,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01623,ROAD,Dense Bituminous Macadam (Asphalt),15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01623,ROAD,"Road Markings, Signs & Berms",10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01624,ROAD,Land Preparation & Clearing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01624,ROAD,Earthwork & Subgrade Compaction,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01624,ROAD,Granular Subbase (GSB),20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01624,ROAD,Wet Mix Macadam (WBM) Base,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01624,ROAD,Dense Bituminous Macadam (Asphalt),15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01624,ROAD,"Road Markings, Signs & Berms",10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01625,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01625,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01625,WATER_TANK,Tank Body Container & Dome,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01625,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01625,WATER_TANK,Surface Finishing & Waterproofing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01626,BRIDGE,Substructure Foundation & Piling,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01626,BRIDGE,"Pillars, Piers & Abutments",25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01626,BRIDGE,Girders & Deck Slab,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01626,BRIDGE,Crash Barriers & Railings,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01626,BRIDGE,Wearing Coat & Approach Finishing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01627,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01627,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01627,WATER_TANK,Tank Body Container & Dome,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01627,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01627,WATER_TANK,Surface Finishing & Waterproofing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01628,BRIDGE,Substructure Foundation & Piling,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01628,BRIDGE,"Pillars, Piers & Abutments",25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01628,BRIDGE,Girders & Deck Slab,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01628,BRIDGE,Crash Barriers & Railings,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01628,BRIDGE,Wearing Coat & Approach Finishing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01629,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01629,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01629,WATER_TANK,Tank Body Container & Dome,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01629,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01629,WATER_TANK,Surface Finishing & Waterproofing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01630,BRIDGE,Substructure Foundation & Piling,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01630,BRIDGE,"Pillars, Piers & Abutments",25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01630,BRIDGE,Girders & Deck Slab,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01630,BRIDGE,Crash Barriers & Railings,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01630,BRIDGE,Wearing Coat & Approach Finishing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01631,BRIDGE,Substructure Foundation & Piling,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01631,BRIDGE,"Pillars, Piers & Abutments",25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01631,BRIDGE,Girders & Deck Slab,25.0,41.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01631,BRIDGE,Crash Barriers & Railings,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01631,BRIDGE,Wearing Coat & Approach Finishing,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01632,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01632,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01632,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01632,BUILDING,Brickwork & Walls,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01632,BUILDING,RCC Roof Slab,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01632,BUILDING,Windows & Joinery,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01632,BUILDING,Doors & Shutters,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01632,BUILDING,Internal Services (Electrical & Plumbing),5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01632,BUILDING,Surface Finishing & Painting,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01633,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01633,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01633,WATER_TANK,Tank Body Container & Dome,30.0,88.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01633,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01633,WATER_TANK,Surface Finishing & Waterproofing,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01634,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01634,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01634,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01634,BUILDING,Brickwork & Walls,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01634,BUILDING,RCC Roof Slab,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01634,BUILDING,Windows & Joinery,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01634,BUILDING,Doors & Shutters,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01634,BUILDING,Internal Services (Electrical & Plumbing),5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01634,BUILDING,Surface Finishing & Painting,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01635,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01635,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01635,WATER_TANK,Tank Body Container & Dome,30.0,15.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01635,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01635,WATER_TANK,Surface Finishing & Waterproofing,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01636,ROAD,Land Preparation & Clearing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01636,ROAD,Earthwork & Subgrade Compaction,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01636,ROAD,Granular Subbase (GSB),20.0,47.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01636,ROAD,Wet Mix Macadam (WBM) Base,20.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01636,ROAD,Dense Bituminous Macadam (Asphalt),15.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01636,ROAD,"Road Markings, Signs & Berms",10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01637,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01637,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01637,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01637,BUILDING,Brickwork & Walls,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01637,BUILDING,RCC Roof Slab,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01637,BUILDING,Windows & Joinery,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01637,BUILDING,Doors & Shutters,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01637,BUILDING,Internal Services (Electrical & Plumbing),5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01637,BUILDING,Surface Finishing & Painting,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01638,ROAD,Land Preparation & Clearing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01638,ROAD,Earthwork & Subgrade Compaction,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01638,ROAD,Granular Subbase (GSB),20.0,97.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01638,ROAD,Wet Mix Macadam (WBM) Base,20.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01638,ROAD,Dense Bituminous Macadam (Asphalt),15.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01638,ROAD,"Road Markings, Signs & Berms",10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01639,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01639,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01639,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01639,BUILDING,Brickwork & Walls,15.0,98.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01639,BUILDING,RCC Roof Slab,15.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01639,BUILDING,Windows & Joinery,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01639,BUILDING,Doors & Shutters,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01639,BUILDING,Internal Services (Electrical & Plumbing),5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01639,BUILDING,Surface Finishing & Painting,5.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01640,BRIDGE,Substructure Foundation & Piling,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01640,BRIDGE,"Pillars, Piers & Abutments",25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01640,BRIDGE,Girders & Deck Slab,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01640,BRIDGE,Crash Barriers & Railings,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01640,BRIDGE,Wearing Coat & Approach Finishing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01641,ROAD,Land Preparation & Clearing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01641,ROAD,Earthwork & Subgrade Compaction,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01641,ROAD,Granular Subbase (GSB),20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01641,ROAD,Wet Mix Macadam (WBM) Base,20.0,54.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01641,ROAD,Dense Bituminous Macadam (Asphalt),15.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01641,ROAD,"Road Markings, Signs & Berms",10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01642,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01642,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01642,WATER_TANK,Tank Body Container & Dome,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01642,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01642,WATER_TANK,Surface Finishing & Waterproofing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01643,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01643,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01643,WATER_TANK,Tank Body Container & Dome,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01643,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01643,WATER_TANK,Surface Finishing & Waterproofing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01644,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01644,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01644,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01644,BUILDING,Brickwork & Walls,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01644,BUILDING,RCC Roof Slab,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01644,BUILDING,Windows & Joinery,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01644,BUILDING,Doors & Shutters,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01644,BUILDING,Internal Services (Electrical & Plumbing),5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01644,BUILDING,Surface Finishing & Painting,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01645,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01645,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01645,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01645,BUILDING,Brickwork & Walls,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01645,BUILDING,RCC Roof Slab,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01645,BUILDING,Windows & Joinery,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01645,BUILDING,Doors & Shutters,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01645,BUILDING,Internal Services (Electrical & Plumbing),5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01645,BUILDING,Surface Finishing & Painting,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01646,BUILDING,Foundation & Substructure,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01646,BUILDING,RCC Columns,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01646,BUILDING,Beams & Framing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01646,BUILDING,Brickwork & Walls,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01646,BUILDING,RCC Roof Slab,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01646,BUILDING,Windows & Joinery,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01646,BUILDING,Doors & Shutters,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01646,BUILDING,Internal Services (Electrical & Plumbing),5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01646,BUILDING,Surface Finishing & Painting,5.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01647,ROAD,Land Preparation & Clearing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01647,ROAD,Earthwork & Subgrade Compaction,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01647,ROAD,Granular Subbase (GSB),20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01647,ROAD,Wet Mix Macadam (WBM) Base,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01647,ROAD,Dense Bituminous Macadam (Asphalt),15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01647,ROAD,"Road Markings, Signs & Berms",10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01648,BRIDGE,Substructure Foundation & Piling,30.0,40.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01648,BRIDGE,"Pillars, Piers & Abutments",25.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01648,BRIDGE,Girders & Deck Slab,25.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01648,BRIDGE,Crash Barriers & Railings,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01648,BRIDGE,Wearing Coat & Approach Finishing,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01649,WATER_TANK,Foundation Raft & Footing,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01649,WATER_TANK,Staging & RCC Support Columns,25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01649,WATER_TANK,Tank Body Container & Dome,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01649,WATER_TANK,Inlet/Outlet Pipelines & Valves,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01649,WATER_TANK,Surface Finishing & Waterproofing,10.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01650,BRIDGE,Substructure Foundation & Piling,30.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01650,BRIDGE,"Pillars, Piers & Abutments",25.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01650,BRIDGE,Girders & Deck Slab,25.0,1.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-01650,BRIDGE,Crash Barriers & Railings,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01650,BRIDGE,Wearing Coat & Approach Finishing,10.0,0.0,NOT_STARTED,SYNTHETIC
SYN-PRJ-01651,ROAD,Land Preparation & Clearing,15.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01651,ROAD,Earthwork & Subgrade Compaction,20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01651,ROAD,Granular Subbase (GSB),20.0,100.0,COMPLETED,SYNTHETIC
SYN-PRJ-01651,ROAD,Wet Mix Macadam (WBM) Base,20.0,100.0,COMPLETED,SYNTHETIC
